,Unnamed: 0,AC_AREA,CLOUD_SCORE,COVERAGE_SCORE,Country,DATE,DGO_FID,ID_AOI_all,MEAN_AC_MNDWI,MEAN_AC_NDVI,MEAN_MNDWI,MEAN_NDVI,MEAN_VEGETATION_MNDWI,MEAN_VEGETATION_NDVI,MEAN_WATER_MNDWI,POI_ID,SCALE,VEGETATION_AREA,VEGETATION_PERIMETER,VEGETATION_POLYGONS,VEGETATION_POLYGONS_p0,VEGETATION_POLYGONS_p10,VEGETATION_POLYGONS_p100,VEGETATION_POLYGONS_p20,VEGETATION_POLYGONS_p30,VEGETATION_POLYGONS_p40,VEGETATION_POLYGONS_p50,VEGETATION_POLYGONS_p60,VEGETATION_POLYGONS_p70,VEGETATION_POLYGONS_p80,VEGETATION_POLYGONS_p90,WATER_AREA,WATER_PERIMETER,WATER_POLYGONS,WATER_POLYGONS_p0,WATER_POLYGONS_p10,WATER_POLYGONS_p100,WATER_POLYGONS_p20,WATER_POLYGONS_p30,WATER_POLYGONS_p40,WATER_POLYGONS_p50,WATER_POLYGONS_p60,WATER_POLYGONS_p70,WATER_POLYGONS_p80,WATER_POLYGONS_p90,length
58,58,583.0,0.0,100.0,FRA,2020-06-15,FRA36,100FRA,-0.0171699050171506,0.0383719359181613,-0.2868311567690947,0.4209340076011346,-0.4134613548321315,0.6010171617254679,-0.0018892392367838,FRA36,10,1187.0,3987.620212884717,2,543.0,543.0,644.0,543.0,543.0,543.0,593.5,644.0,644.0,644.0,644.0,489.0,2094.302814110549,1,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,820
59,59,587.0,0.0,100.0,FRA,2020-06-15,FRA36,100FRA,-0.0115011054936608,0.0275270505823282,-0.2876513744453171,0.4190172702055022,-0.4227599800400772,0.6109260273580672,0.0013748984709033,FRA36,10,1167.0,3972.832968605425,2,533.0,533.0,634.0,533.0,533.0,533.0,583.5,634.0,634.0,634.0,634.0,508.0,2062.6710496525784,1,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,820
60,60,599.0,0.0,100.0,FRA,2020-06-23,FRA36,100FRA,-0.0706158600267942,0.0557098457356438,-0.3064670311424102,0.4185562217517735,-0.4233879024309931,0.5985622890040908,-0.0554521242629621,FRA36,10,1167.0,3971.579475268965,2,490.0,490.0,677.0,490.0,490.0,490.0,583.5,677.0,677.0,677.0,677.0,487.0,2089.510451666338,1,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,820
61,61,616.0,0.0,100.0,FRA,2020-06-23,FRA36,100FRA,-0.0644040306112677,0.0502150508392115,-0.3031046825214192,0.4168326485906358,-0.4217952874828432,0.599540377917511,-0.0489046640444668,FRA36,10,1166.0,3985.769555675043,2,482.0,482.0,684.0,482.0,482.0,482.0,583.0,684.0,684.0,684.0,684.0,500.0,2045.840653490705,1,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,820
62,62,593.0,0.0,100.0,FRA,2020-06-25,FRA36,100FRA,-0.0991465995273741,0.0301151246754898,-0.3296832067758199,0.4051016326889944,-0.4421138044789494,0.5889061693068949,-0.0840594856349414,FRA36,10,1177.0,3973.2785272666097,2,527.0,527.0,650.0,527.0,527.0,527.0,588.5,650.0,650.0,650.0,650.0,502.0,2093.0936102813903,1,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,820
63,63,593.0,0.0,100.0,FRA,2020-06-25,FRA36,100FRA,-0.094894958775789,0.0268052839566369,-0.3276402510359772,0.4048312370950008,-0.4426687013542321,0.5930245679683357,-0.0813653597430552,FRA36,10,1165.0,3957.998723311424,2,522.0,522.0,643.0,522.0,522.0,522.0,582.5,643.0,643.0,643.0,643.0,503.0,2047.353884588888,1,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,820
64,64,596.0,0.0,100.0,FRA,2020-06-28,FRA36,100FRA,-0.0894738340891788,0.0528782338688951,-0.3264683399799432,0.4206312125946153,-0.4434193405485644,0.6022487356484817,-0.0718194575110825,FRA36,10,1171.0,3975.034873493971,2,514.0,514.0,657.0,514.0,514.0,514.0,585.5,657.0,657.0,657.0,657.0,482.0,2047.3016038820847,1,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,820
65,65,596.0,0.0,100.0,FRA,2020-06-28,FRA36,100FRA,-0.0822987668775199,0.0378873347855621,-0.3263820375049425,0.418901269530236,-0.4467811869689613,0.6069785667233659,-0.0656286581395169,FRA36,10,1168.0,3964.595884022445,2,519.0,519.0,649.0,519.0,519.0,519.0,584.0,649.0,649.0,649.0,649.0,494.0,2068.779545233064,1,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,820
66,66,588.0,0.0,100.0,FRA,2020-06-30,FRA36,100FRA,-0.1005377317124891,0.0231571248899114,-0.3463893288188023,0.4174346354819264,-0.4658422631121598,0.6081877222191632,-0.0846838057702212,FRA36,10,1177.0,4020.206598876371,2,522.0,522.0,655.0,522.0,522.0,522.0,588.5,655.0,655.0,655.0,655.0,508.0,2097.353193939778,1,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,820
67,67,588.0,0.0,100.0,FRA,2020-06-30,FRA36,100FRA,-0.0958604074846213,0.0176269895322292,-0.3476107682064018,0.4173066565073678,-0.4725294885747164,0.6167531953246356,-0.0811342283251393,FRA36,10,1163.0,3969.717881560735,2,518.0,518.0,645.0,518.0,518.0,518.0,581.5,645.0,645.0,645.0,645.0,510.0,2113.516352220312,1,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,820
68,68,587.0,0.0,100.0,FRA,2020-07-03,FRA36,100FRA,-0.077852976300507,0.0583871986047263,-0.3251957328286275,0.4295372669380893,-0.4425869193945938,0.6055528718107424,-0.0608590447941334,FRA36,10,1183.0,3949.414162422085,2,494.0,494.0,689.0,494.0,494.0,494.0,591.5,689.0,689.0,689.0,689.0,429.0,1984.9935546044785,3,49.0,49.0,226.0,49.0,49.0,154.0,154.0,154.0,226.0,226.0,226.0,820
69,69,582.0,0.0,100.0,FRA,2020-07-03,FRA36,100FRA,-0.0728055773165702,0.053118406580433,-0.3230753901203428,0.4283345216071113,-0.4397963107437153,0.6052608442507287,-0.0575408680410124,FRA36,10,1188.0,3959.343881284572,2,492.0,492.0,696.0,492.0,492.0,492.0,594.0,696.0,696.0,696.0,696.0,464.0,2049.593155201491,1,464.0,464.0,464.0,464.0,464.0,464.0,464.0,464.0,464.0,464.0,464.0,820
70,70,573.0,0.0,100.0,FRA,2020-07-05,FRA36,100FRA,-0.1105774447530051,0.0487958402109384,-0.3502829561330452,0.4260106166357289,-0.4616952801537574,0.6012001609528245,-0.091981693295286,FRA36,10,1192.0,3963.470206410022,2,535.0,535.0,657.0,535.0,535.0,535.0,596.0,657.0,657.0,657.0,657.0,447.0,2095.7395895433324,3,54.0,54.0,225.0,54.0,54.0,168.0,168.0,168.0,225.0,225.0,225.0,820
71,71,575.0,0.0,100.0,FRA,2020-07-05,FRA36,100FRA,-0.1046953121814271,0.0440086722002004,-0.3448849745861956,0.4220802027561272,-0.4586414985620853,0.6021293178408376,-0.0898681439731888,FRA36,10,1181.0,3935.425712668463,2,529.0,529.0,652.0,529.0,529.0,529.0,590.5,652.0,652.0,652.0,652.0,472.0,2039.6227062982648,1,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,820
72,72,582.0,0.0,100.0,FRA,2020-07-08,FRA36,100FRA,-0.0903209124632931,0.0783131336694627,-0.3028814706414947,0.4118408716247799,-0.3981510373510681,0.5609564072556679,-0.0723207216145293,FRA36,10,1210.0,3986.425200082483,2,524.0,524.0,686.0,524.0,524.0,524.0,605.0,686.0,686.0,686.0,686.0,383.0,1765.6002669241452,3,38.0,38.0,215.0,38.0,38.0,130.0,130.0,130.0,215.0,215.0,215.0,820
73,73,576.0,5.0,100.0,FRA,2020-07-08,FRA36,100FRA,-0.0837149281734506,0.0673411966830299,-0.3028571827416482,0.4105136994087984,-0.4035527664969711,0.5687859230774781,-0.0683040525249948,FRA36,10,1196.0,3964.799673316875,2,513.0,513.0,683.0,513.0,513.0,513.0,598.0,683.0,683.0,683.0,683.0,430.0,2072.569176960445,1,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,820
74,74,585.0,0.0,100.0,FRA,2020-07-10,FRA36,100FRA,-0.1229475553094962,0.0421773232910964,-0.3598387134609447,0.4149463888695973,-0.474864753275997,0.5951004483740931,-0.1011710458685427,FRA36,10,1178.0,3939.416814145472,2,468.0,468.0,710.0,468.0,468.0,468.0,589.0,710.0,710.0,710.0,710.0,446.0,2079.372810418622,2,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,820
75,75,592.0,0.0,100.0,FRA,2020-07-10,FRA36,100FRA,-0.1136981353353205,0.0259441530097197,-0.3542528339406281,0.406747695582955,-0.4716402081298433,0.5939132971203265,-0.0928692538462691,FRA36,10,1172.0,3926.706065496804,2,465.0,465.0,707.0,465.0,465.0,465.0,586.0,707.0,707.0,707.0,707.0,472.0,2066.402723977762,1,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,820
76,76,554.0,39.0,100.0,FRA,2020-07-15,FRA36,100FRA,-0.0342963579928521,0.0602387996844778,-0.2636095962141547,0.4244313798380283,-0.3646598806242463,0.5838939271978654,-0.0200403364236907,FRA36,10,1214.0,3944.58835250786,2,548.0,548.0,666.0,548.0,548.0,548.0,607.0,666.0,666.0,666.0,666.0,449.0,2072.8177437093186,2,224.0,224.0,225.0,224.0,224.0,224.0,224.5,225.0,225.0,225.0,225.0,820
77,77,565.0,8.0,100.0,FRA,2020-07-15,FRA36,100FRA,-0.0219409408137445,0.047504800516304,-0.2645976579136019,0.4260897072721611,-0.3740098904820381,0.599586626555427,-0.006366770776365,FRA36,10,1199.0,3953.362053980916,2,536.0,536.0,663.0,536.0,536.0,536.0,599.5,663.0,663.0,663.0,663.0,470.0,2021.4939149173304,1,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,820
78,78,573.0,0.0,100.0,FRA,2020-07-20,FRA36,100FRA,-0.0970922956562221,0.0444816431347274,-0.3322191594088477,0.419554306841382,-0.4415957597484582,0.5928263898778189,-0.082563776261833,FRA36,10,1194.0,3944.611832411376,2,557.0,557.0,637.0,557.0,557.0,557.0,597.0,637.0,637.0,637.0,637.0,469.0,2061.220941391466,1,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,820
79,79,578.0,0.0,100.0,FRA,2020-07-20,FRA36,100FRA,-0.0948921580182577,0.0334725444271397,-0.337041573916288,0.4189627700023719,-0.4525693224594502,0.6041506189513948,-0.0772904951235224,FRA36,10,1178.0,3972.89546331156,2,551.0,551.0,627.0,551.0,551.0,551.0,589.0,627.0,627.0,627.0,627.0,470.0,2053.40797176955,1,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,820
80,80,597.0,0.0,100.0,FRA,2020-07-23,FRA36,100FRA,-0.0892510107297865,0.0457203971732255,-0.3518282117802713,0.4287806051889934,-0.4768799778596276,0.6126324211224061,-0.0699183834403686,FRA36,10,1183.0,3956.874006975893,2,504.0,504.0,679.0,504.0,504.0,504.0,591.5,679.0,679.0,679.0,679.0,472.0,2080.073690539916,1,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,820
81,81,578.0,0.0,100.0,FRA,2020-07-23,FRA36,100FRA,-0.0884535859526305,0.0619776306363572,-0.3347971743877118,0.427776458016576,-0.4502903398647576,0.5994413029001244,-0.0683493859549395,FRA36,10,1189.0,3989.428399318489,2,504.0,504.0,685.0,504.0,504.0,504.0,594.5,685.0,685.0,685.0,685.0,442.0,2035.49074256054,1,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,820
82,82,564.0,0.0,100.0,FRA,2020-07-25,FRA36,100FRA,-0.1116005374298242,0.0598825551484127,-0.3483991329223129,0.4285526780504972,-0.4543640560081347,0.593233920858386,-0.0914985067632121,FRA36,10,1208.0,3997.783031842363,2,555.0,555.0,653.0,555.0,555.0,555.0,604.0,653.0,653.0,653.0,653.0,404.0,1922.9837315335,3,45.0,45.0,211.0,45.0,45.0,148.0,148.0,148.0,211.0,211.0,211.0,820
83,83,564.0,0.0,100.0,FRA,2020-07-25,FRA36,100FRA,-0.1061748073318424,0.0544590264427015,-0.3473641688418226,0.4280041355541135,-0.4554759215195592,0.5968553561114465,-0.091398297214138,FRA36,10,1200.0,3984.0208560203578,2,556.0,556.0,644.0,556.0,556.0,556.0,600.0,644.0,644.0,644.0,644.0,416.0,2010.809312639544,2,195.0,195.0,221.0,195.0,195.0,195.0,208.0,221.0,221.0,221.0,221.0,820
84,84,596.0,90.0,100.0,FRA,2020-07-28,FRA36,100FRA,-0.0939488207212371,0.0402433990077939,-0.3344934637873307,0.4163588567082108,-0.4516697040376324,0.6004785430312165,-0.0725726508054804,FRA36,10,1178.0,3984.7336753830527,2,516.0,516.0,662.0,516.0,516.0,516.0,589.0,662.0,662.0,662.0,662.0,452.0,2102.176786767223,2,223.0,223.0,229.0,223.0,223.0,223.0,226.0,229.0,229.0,229.0,229.0,820
85,85,565.0,0.0,100.0,FRA,2020-07-30,FRA36,100FRA,-0.1307301986193976,0.0556089418675698,-0.3679038042694038,0.4201942182671281,-0.475079600658235,0.5847355438860884,-0.1086761707661338,FRA36,10,1204.0,3996.085430914609,2,548.0,548.0,656.0,548.0,548.0,548.0,602.0,656.0,656.0,656.0,656.0,396.0,1907.8945403974385,3,47.0,47.0,214.0,47.0,47.0,135.0,135.0,135.0,214.0,214.0,214.0,820
86,86,570.0,0.0,100.0,FRA,2020-07-30,FRA36,100FRA,-0.1220603987491392,0.0491161922086759,-0.3588372058509745,0.4135441655122731,-0.4650562232744067,0.5780592039162991,-0.106131170972013,FRA36,10,1204.0,3961.217205405904,2,553.0,553.0,651.0,553.0,553.0,553.0,602.0,651.0,651.0,651.0,651.0,430.0,2075.432130691372,1,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,820
87,87,566.0,0.0,100.0,FRA,2020-08-04,FRA36,100FRA,-0.1216697957890649,0.063415184603339,-0.3629311889027575,0.4306679694830481,-0.4688407510382162,0.5919561273369094,-0.0983796231253064,FRA36,10,1216.0,3983.57003236616,2,567.0,567.0,649.0,567.0,567.0,567.0,608.0,649.0,649.0,649.0,649.0,371.0,1754.7986706061954,3,43.0,43.0,204.0,43.0,43.0,124.0,124.0,124.0,204.0,204.0,204.0,820
88,88,560.0,0.0,100.0,FRA,2020-08-04,FRA36,100FRA,-0.1177467353009839,0.0623310927603343,-0.3606354550922722,0.4309703714617086,-0.4680292377573135,0.5950799077070579,-0.0997490442720967,FRA36,10,1207.0,3953.168023681442,2,563.0,563.0,644.0,563.0,563.0,563.0,603.5,644.0,644.0,644.0,644.0,369.0,1789.5577046993303,3,40.0,40.0,212.0,40.0,40.0,117.0,117.0,117.0,212.0,212.0,212.0,820
89,89,577.0,0.0,100.0,FRA,2020-08-07,FRA36,100FRA,-0.116909738065983,0.0547766146448505,-0.3599285258003367,0.4220388307835681,-0.4737934103620383,0.594994267140247,-0.0973550163439918,FRA36,10,1187.0,3930.541805009964,2,500.0,500.0,687.0,500.0,500.0,500.0,593.5,687.0,687.0,687.0,687.0,431.0,2034.419109971749,1,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,820
90,90,582.0,0.0,100.0,FRA,2020-08-09,FRA36,100FRA,-0.1240207119042257,0.0483978979687481,-0.3572706784939027,0.4084853759871461,-0.4675372672138863,0.5783230937073777,-0.1031570188651087,FRA36,10,1194.0,3955.494037307518,2,531.0,531.0,663.0,531.0,531.0,531.0,597.0,663.0,663.0,663.0,663.0,449.0,2044.6685626619967,1,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,820
91,91,590.0,0.0,100.0,FRA,2020-08-09,FRA36,100FRA,-0.117930271768229,0.0356779761226481,-0.3605434239970985,0.4079532374236878,-0.4789116298069236,0.5898080431453449,-0.0960583062182839,FRA36,10,1176.0,3947.762383086552,2,514.0,514.0,662.0,514.0,514.0,514.0,588.0,662.0,662.0,662.0,662.0,460.0,2060.943340552759,1,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,820
92,92,586.0,0.0,100.0,FRA,2020-08-12,FRA36,100FRA,-0.111497623057119,0.0537562924384542,-0.3673104254053528,0.4183062240829093,-0.4884900670858239,0.5897994523300036,-0.0857935301069719,FRA36,10,1191.0,3981.662204463483,2,482.0,482.0,709.0,482.0,482.0,482.0,595.5,709.0,709.0,709.0,709.0,422.0,2068.9645349649745,2,196.0,196.0,226.0,196.0,196.0,196.0,211.0,226.0,226.0,226.0,226.0,820
93,93,568.0,0.0,100.0,FRA,2020-08-12,FRA36,100FRA,-0.1001668244168877,0.0465271454054787,-0.3616955966318387,0.4177882428314549,-0.4834953760309727,0.5916733851968908,-0.083790423589931,FRA36,10,1188.0,3915.941786824919,2,487.0,487.0,701.0,487.0,487.0,487.0,594.0,701.0,701.0,701.0,701.0,453.0,2060.957580231247,1,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,820
94,94,554.0,0.0,100.0,FRA,2020-08-14,FRA36,100FRA,-0.1208324879895834,0.0512491076576387,-0.3687356072888587,0.4279127491928071,-0.4788576633748698,0.5933029049638385,-0.1007453016192387,FRA36,10,1213.0,3975.186968435976,2,554.0,554.0,659.0,554.0,554.0,554.0,606.5,659.0,659.0,659.0,659.0,412.0,1945.260862312287,3,49.0,49.0,222.0,49.0,49.0,141.0,141.0,141.0,222.0,222.0,222.0,820
95,95,551.0,0.0,100.0,FRA,2020-08-14,FRA36,100FRA,-0.1184887570814882,0.0579062575346289,-0.3624908787368968,0.427775603889818,-0.4666111744030179,0.5862891179162649,-0.0989556811728914,FRA36,10,1223.0,3932.7990179018607,2,558.0,558.0,665.0,558.0,558.0,558.0,611.5,665.0,665.0,665.0,665.0,394.0,1823.5474674585,3,46.0,46.0,218.0,46.0,46.0,130.0,130.0,130.0,218.0,218.0,218.0,820
96,96,561.0,0.0,100.0,FRA,2020-08-19,FRA36,100FRA,-0.1147262151219178,0.0506969549575549,-0.3651096973572468,0.4258576591798341,-0.4766860215862607,0.5906921713715843,-0.0922619790312764,FRA36,10,1211.0,3936.009485982661,2,508.0,508.0,703.0,508.0,508.0,508.0,605.5,703.0,703.0,703.0,703.0,397.0,1893.6441149545333,3,53.0,53.0,212.0,53.0,53.0,132.0,132.0,132.0,212.0,212.0,212.0,820
97,97,566.0,0.0,100.0,FRA,2020-08-19,FRA36,100FRA,-0.1088095593672903,0.0499428963055273,-0.364630655892696,0.4261699580617,-0.47835271043466,0.5952106576652264,-0.0889118279380404,FRA36,10,1205.0,3911.3393997710127,2,500.0,500.0,705.0,500.0,500.0,500.0,602.5,705.0,705.0,705.0,705.0,408.0,1968.4254351398831,3,52.0,52.0,220.0,52.0,52.0,136.0,136.0,136.0,220.0,220.0,220.0,820
98,98,600.0,0.0,100.0,FRA,2020-08-22,FRA36,100FRA,-0.1104131742397127,0.0439850431427774,-0.3739254493830793,0.4192186565932929,-0.5006877716814613,0.598429258458516,-0.086377121993614,FRA36,10,1186.0,3950.906707478579,2,458.0,458.0,728.0,458.0,458.0,458.0,593.0,728.0,728.0,728.0,728.0,465.0,2059.0865234088537,1,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,820
99,99,589.0,0.0,100.0,FRA,2020-08-22,FRA36,100FRA,-0.1060660027169949,0.0544996043462666,-0.3564360053829283,0.4152973901878548,-0.4769701038921436,0.5900497905057278,-0.0837344850321646,FRA36,10,1180.0,3929.2593959645774,2,456.0,456.0,724.0,456.0,456.0,456.0,590.0,724.0,724.0,724.0,724.0,457.0,2074.4356631866794,1,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,820
100,100,572.0,0.0,100.0,FRA,2020-08-27,FRA36,100FRA,-0.1252070456169126,0.0611539211329668,-0.38763073814444,0.4292952851305035,-0.5051954390645796,0.5936125818546126,-0.0982663872731128,FRA36,10,1210.0,3962.78802014433,2,553.0,553.0,657.0,553.0,553.0,553.0,605.0,657.0,657.0,657.0,657.0,375.0,1773.527279405628,3,42.0,42.0,208.0,42.0,42.0,125.0,125.0,125.0,208.0,208.0,208.0,820
101,101,575.0,0.0,100.0,FRA,2020-08-27,FRA36,100FRA,-0.1184615560792919,0.0568612694984691,-0.3772222547415433,0.4240819569499646,-0.495502716568097,0.5928265233409712,-0.0968529934059959,FRA36,10,1199.0,3972.64900122192,2,549.0,549.0,650.0,549.0,549.0,549.0,599.5,650.0,650.0,650.0,650.0,405.0,1887.384559179366,3,49.0,49.0,224.0,49.0,49.0,132.0,132.0,132.0,224.0,224.0,224.0,820
102,102,534.0,0.0,100.0,FRA,2020-09-01,FRA36,100FRA,-0.0852948837270811,0.0662660901013693,-0.355370639083559,0.4486899905283458,-0.4641642237129444,0.6035040985683733,-0.0608994327276941,FRA36,10,1243.0,3913.1855744879017,2,508.0,508.0,735.0,508.0,508.0,508.0,621.5,735.0,735.0,735.0,735.0,356.0,1746.6194126502746,3,33.0,33.0,205.0,33.0,33.0,118.0,118.0,118.0,205.0,205.0,205.0,820
103,103,553.0,13.0,100.0,FRA,2020-09-03,FRA36,100FRA,-0.1170882112193561,0.0736540258922419,-0.340208071452526,0.4093366430450562,-0.4322057184219131,0.5496645056677872,-0.092737021059498,FRA36,10,1237.0,4059.109632040384,2,579.0,579.0,658.0,579.0,579.0,579.0,618.5,658.0,658.0,658.0,658.0,369.0,1947.2592249131667,3,53.0,53.0,205.0,53.0,53.0,111.0,111.0,111.0,205.0,205.0,205.0,820
104,104,564.0,11.0,100.0,FRA,2020-09-03,FRA36,100FRA,-0.11535378471344,0.076691861942761,-0.3355252606939094,0.4088118001693743,-0.4259384108970985,0.5452553144558558,-0.0867001817166809,FRA36,10,1243.0,3990.6540604812894,2,578.0,578.0,665.0,578.0,578.0,578.0,621.5,665.0,665.0,665.0,665.0,364.0,1927.982856156308,3,49.0,49.0,209.0,49.0,49.0,106.0,106.0,106.0,209.0,209.0,209.0,820
105,105,579.0,0.0,100.0,FRA,2020-09-06,FRA36,100FRA,-0.1327824723220622,0.0740247375208942,-0.3734630577263867,0.4270447787199127,-0.4808642842006088,0.5830850994419488,-0.104211579316096,FRA36,10,1220.0,3947.4830227552666,2,542.0,542.0,678.0,542.0,542.0,542.0,610.0,678.0,678.0,678.0,678.0,366.0,1782.8427021372645,3,43.0,43.0,208.0,43.0,43.0,115.0,115.0,115.0,208.0,208.0,208.0,820
106,106,571.0,0.0,100.0,FRA,2020-09-06,FRA36,100FRA,-0.1226637408466478,0.0646603807902607,-0.3699183753606675,0.4269475884980882,-0.4796406369359149,0.5876743760739406,-0.0958108792317931,FRA36,10,1214.0,3921.2351548825527,2,543.0,543.0,671.0,543.0,543.0,543.0,607.0,671.0,671.0,671.0,671.0,377.0,1837.0559433956664,3,41.0,41.0,212.0,41.0,41.0,124.0,124.0,124.0,212.0,212.0,212.0,820
107,107,562.0,0.0,100.0,FRA,2020-09-08,FRA36,100FRA,-0.1269036913172959,0.049782995372524,-0.3795926620880329,0.4235778341565547,-0.4920908367898273,0.5904282041572724,-0.1055480899973429,FRA36,10,1207.0,3935.338143957076,2,503.0,503.0,704.0,503.0,503.0,503.0,603.5,704.0,704.0,704.0,704.0,422.0,2091.5580406079225,2,203.0,203.0,219.0,203.0,203.0,203.0,211.0,219.0,219.0,219.0,219.0,820
108,108,566.0,0.0,100.0,FRA,2020-09-08,FRA36,100FRA,-0.1227544298934721,0.0553497567013568,-0.3696283726371651,0.4218104164885073,-0.4788270088176215,0.5850954405296943,-0.1036709051560529,FRA36,10,1210.0,3883.960938857877,2,502.0,502.0,708.0,502.0,502.0,502.0,605.0,708.0,708.0,708.0,708.0,427.0,2034.9236417348568,1,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,820
109,109,564.0,0.0,100.0,FRA,2020-09-13,FRA36,100FRA,-0.1294048423864857,0.0459646444849161,-0.4007188470255829,0.4272243991871813,-0.5227294521052125,0.5979289394554185,-0.1062667439131946,FRA36,10,1205.0,3961.019922240848,2,571.0,571.0,634.0,571.0,571.0,571.0,602.5,634.0,634.0,634.0,634.0,421.0,2073.427871658393,2,134.0,134.0,287.0,134.0,134.0,134.0,210.5,287.0,287.0,287.0,287.0,820
110,110,565.0,0.0,100.0,FRA,2020-09-13,FRA36,100FRA,-0.1333887664939084,0.0585423425819815,-0.398554081758668,0.4306069534107778,-0.5174292805292321,0.596306941908133,-0.107419369268368,FRA36,10,1212.0,3953.176386454532,2,568.0,568.0,644.0,568.0,568.0,568.0,606.0,644.0,644.0,644.0,644.0,385.0,1966.4870782116109,3,50.0,50.0,215.0,50.0,50.0,120.0,120.0,120.0,215.0,215.0,215.0,820
111,111,539.0,0.0,100.0,FRA,2020-09-18,FRA36,100FRA,-0.1399190083139039,0.0204731538924835,-0.4494085371501788,0.4610912941510083,-0.5837481628132261,0.6548860687203022,-0.1204115427193344,FRA36,10,1207.0,3951.578947506044,2,544.0,544.0,663.0,544.0,544.0,544.0,603.5,663.0,663.0,663.0,663.0,411.0,1939.5819835974896,3,49.0,49.0,215.0,49.0,49.0,147.0,147.0,147.0,215.0,215.0,215.0,820
112,112,591.0,44.0,100.0,FRA,2020-09-21,FRA36,100FRA,0.055955859117606,0.0616656975745196,-0.141415295696279,0.3636805783230737,-0.2326505610615894,0.5084957640650237,0.0696539219504233,FRA36,10,1185.0,3916.58484049017,2,492.0,492.0,693.0,492.0,492.0,492.0,592.5,693.0,693.0,693.0,693.0,535.0,2061.9954517726724,1,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,820
113,113,545.0,0.0,100.0,FRA,2020-09-23,FRA36,100FRA,-0.1018584671513704,0.0666849303183486,-0.3516255880255102,0.4289963953342846,-0.4580159078677904,0.5822268196165781,-0.0826003601099547,FRA36,10,1232.0,3933.559786557632,2,566.0,566.0,666.0,566.0,566.0,566.0,616.0,666.0,666.0,666.0,666.0,389.0,1909.5333970159336,3,50.0,50.0,205.0,50.0,50.0,134.0,134.0,134.0,205.0,205.0,205.0,820
114,114,544.0,0.0,100.0,FRA,2020-09-23,FRA36,100FRA,-0.0968085393297756,0.0623489854366245,-0.3497586546668856,0.430033562173425,-0.4565009932892021,0.5852984391218098,-0.077455193356658,FRA36,10,1227.0,3919.603108683045,2,569.0,569.0,658.0,569.0,569.0,569.0,613.5,658.0,658.0,658.0,658.0,397.0,1989.9721671382893,3,52.0,52.0,210.0,52.0,52.0,135.0,135.0,135.0,210.0,210.0,210.0,820
115,115,587.0,36.0,100.0,FRA,2020-10-01,FRA36,100FRA,-0.0785093243578948,0.0033756477815499,-0.4115331204239899,0.4343699552724491,-0.5709672087537703,0.6394902703245393,-0.0604143383245231,FRA36,10,1182.0,3992.449331550517,2,471.0,471.0,711.0,471.0,471.0,471.0,591.0,711.0,711.0,711.0,711.0,511.0,2093.042825646938,1,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,820
